Date,Status,Fulfilment,Sales Channel ,ship-service-level,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,B2B,SKU_freq,year,month,day,Amount_missing,weekday,is_weekend,Amount_log,ship_city_grouped,ship_city_grouped_freq
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XXXL,Set,3XL,Shipped,1,654.0,DELHI,DELHI,False,230,2022,5,6,0,4,0,6.484635235635252,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-A-S,Western Dress,S,Shipped,1,725.0,CHENNAI,TAMIL NADU,False,116,2022,5,6,0,4,0,6.587550014824796,CHENNAI,5226
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3068-KR-A-S,kurta,S,Shipped,1,696.0,Palakkad,KERALA,False,7,2022,5,6,0,4,0,6.546785410760524,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET179-KR-PP-XXXL,Set,3XL,Shipped,1,512.0,Bhopal,MADHYA PRADESH,False,18,2022,5,6,0,4,0,6.240275845170769,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,MEN5003-KR-L,kurta,L,Shipped,1,614.0,CHENNAI,TAMIL NADU,False,13,2022,5,6,0,4,0,6.421622267806518,CHENNAI,5226
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5003-KR-XXXL,kurta,3XL,Shipped,1,614.0,CHENNAI,TAMIL NADU,False,14,2022,5,6,0,4,0,6.421622267806518,CHENNAI,5226
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,MEN5003-KR-XL,kurta,XL,Shipped,1,614.0,CHENNAI,TAMIL NADU,False,21,2022,5,6,0,4,0,6.421622267806518,CHENNAI,5226
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-XXL,Western Dress,XXL,Shipped,1,725.0,AHMEDABAD,Gujarat,False,380,2022,5,6,0,4,0,6.587550014824796,AHMEDABAD,1220
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,SET267-KR-NP-XXL,Set,XXL,Cancelled,0,603.0,BENGALURU,KARNATAKA,False,21,2022,5,6,0,4,0,6.403574197934815,BENGALURU,10666
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3463-KR-XXL,kurta,XXL,Shipped,1,540.0,KALYAN,MAHARASHTRA,False,61,2022,5,6,0,4,0,6.293419278846481,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET345-KR-NP-L,Set,L,Shipped,1,603.0,KOLKATA,WEST BENGAL,False,210,2022,5,6,0,4,0,6.403574197934815,KOLKATA,2337
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,J0244-SKD-M,Set,M,Unknown,0,1039.29,New Delhi,Delhi,False,61,2022,5,6,0,4,0,6.947254799418902,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-M,Western Dress,M,Shipped,1,725.0,THIRUVANANTHAPURAM,KERALA,False,624,2022,5,6,0,4,0,6.587550014824796,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-S,Western Dress,S,Shipped,1,725.0,PALAKKAD,KERALA,False,552,2022,5,6,0,4,0,6.587550014824796,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-XXXL,Western Dress,3XL,Shipped,1,725.0,DELHI,DELHI,False,362,2022,5,6,0,4,0,6.587550014824796,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET087-KR-PP-XXL,Set,XXL,Shipped,1,855.0,VARANASI,UTTAR PRADESH,False,4,2022,5,6,0,4,0,6.752270376141742,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET293-KR-NP-XS,Set,XS,Shipped,1,692.0,New usmanpur 1 pusta,DELHI,False,84,2022,5,6,0,4,0,6.541029999189903,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3654-TP-L,Top,L,Shipped,1,360.0,MUMBAI,MAHARASHTRA,False,74,2022,5,6,0,4,0,5.8888779583328805,MUMBAI,5952
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3619-KR-XXL,kurta,XXL,Shipped,1,292.0,THANE,MAHARASHTRA,False,58,2022,5,6,0,4,0,5.680172609017068,THANE,1670
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3611-KR-L,kurta,L,Unshipped,1,469.0,CHENNAI,TAMIL NADU,False,53,2022,5,6,0,4,0,6.152732694704104,CHENNAI,5226
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3510-KR-L,kurta,L,Unshipped,1,457.0,CHENNAI,TAMIL NADU,False,112,2022,5,6,0,4,0,6.126869184114185,CHENNAI,5226
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3461-KR-L,kurta,L,Unshipped,1,387.0,CHENNAI,TAMIL NADU,False,100,2022,5,6,0,4,0,5.961005339623274,CHENNAI,5226
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,MEN5009-KR-M,kurta,M,Shipped,1,688.0,NEW DELHI,DELHI,False,84,2022,5,6,0,4,0,6.535241271013659,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XXXL,Set,3XL,Shipped,1,654.0,MUMBAI,MAHARASHTRA,False,230,2022,5,6,0,4,0,6.484635235635252,MUMBAI,5952
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3543-KR-XXL,kurta,XXL,Shipped,1,357.0,THANE,MAHARASHTRA,False,24,2022,5,6,0,4,0,5.8805329864007,THANE,1670
2022-05-06,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3794-KR-XL,kurta,XL,Shipped,1,497.0,DEHRADUN,UTTARAKHAND,False,62,2022,5,6,0,4,0,6.210600077024653,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-XL,Western Dress,XL,Shipped,1,725.0,BENGALURU,KARNATAKA,False,446,2022,5,6,0,4,0,6.587550014824796,BENGALURU,10666
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,SET345-KR-NP-XL,Set,XL,Cancelled,0,603.0,GUNTUR,ANDHRA PRADESH,False,175,2022,5,6,0,4,0,6.403574197934815,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE1408-KR-UDF19-A-M,kurta,M,Shipped,1,307.0,KANJIKODE INDUSTRIAL AREA,KERALA,False,10,2022,5,6,0,4,0,5.730099782973574,Other,70164
2022-05-06,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,MEN5027-KR-XL,kurta,XL,Shipped,1,606.0,Coimbatore,TAMIL NADU,False,25,2022,5,6,0,4,0,6.408528791059498,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW004-TP-PJ-XXXL,Set,3XL,Shipped,1,461.0,NAGERCOIL -  2,TAMIL NADU,False,36,2022,5,6,0,4,0,6.135564891081739,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET393-KR-NP-S,Set,S,Shipped,1,1115.0,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,False,57,2022,5,6,0,4,0,7.017506142941256,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0113-TP-XL,Top,XL,Shipped,1,540.0,JETPUR NAVAGADH,Gujarat,False,37,2022,5,6,0,4,0,6.293419278846481,Other,70164
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,MEN5027-KR-XL,kurta,XL,Unshipped,1,606.0,COIMBATORE,TAMIL NADU,False,25,2022,5,6,0,4,0,6.408528791059498,COIMBATORE,760
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET291-KR-PP-XXL,Set,XXL,Shipped,1,569.0,ALWAR,RAJASTHAN,False,85,2022,5,6,0,4,0,6.345636360828596,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0013-SKD-XXXL,Set,3XL,Shipped,1,1008.0,VADAKARA,KERALA,False,29,2022,5,6,0,4,0,6.9167150203536085,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3463-KR-M,kurta,M,Shipped,1,540.0,HYDERABAD,TELANGANA,False,69,2022,5,6,0,4,0,6.293419278846481,HYDERABAD,7744
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3567-KR-L,kurta,L,Shipped,1,603.0,NEW DELHI,DELHI,False,175,2022,5,6,0,4,0,6.403574197934815,NEW DELHI,5628
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW001-TP-PJ-S,Set,S,Shipped,1,523.0,Abohar,PUNJAB,False,14,2022,5,6,0,4,0,6.261491684321042,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3504-KR-XXL,kurta,XXL,Shipped,1,431.0,ULLAL,KARNATAKA,False,8,2022,5,6,0,4,0,6.068425588244111,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET183-KR-DH-XXXL,Set,3XL,Shipped,1,759.0,CHENNAI,TAMIL NADU,False,116,2022,5,6,0,4,0,6.633318433280377,CHENNAI,5226
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0006-SET-M,Ethnic Dress,M,Shipped,1,845.0,KOLKATA,WEST BENGAL,False,91,2022,5,6,0,4,0,6.740519359606223,KOLKATA,2337
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0334-TP-M,Top,M,Shipped,1,563.0,DHARWAD,KARNATAKA,False,47,2022,5,6,0,4,0,6.335054251498059,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-S,Western Dress,S,Shipped,1,725.0,THIRUVANANTHAPURAM,KERALA,False,552,2022,5,6,0,4,0,6.587550014824796,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET192-KR-NP-XXXL,Set,3XL,Shipped,1,629.0,MUMBAI,MAHARASHTRA,False,14,2022,5,6,0,4,0,6.4457198193855785,MUMBAI,5952
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3861-DR-XL,Western Dress,XL,Shipped,1,744.0,BENGALURU,KARNATAKA,False,58,2022,5,6,0,4,0,6.61338421837956,BENGALURU,10666
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET186-KR-DH-L,Set,L,Shipped,1,581.0,GUWAHATI In,ASSAM,False,21,2022,5,6,0,4,0,6.366470447731438,Other,70164
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3750-KR-XXXL,kurta,3XL,Unshipped,1,511.0,"Karukachal, kottayam",KERALA,False,3,2022,5,6,0,4,0,6.238324625039508,Other,70164
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,J0096-KR-S,kurta,S,Unknown,0,604.76,KOTA,RAJASTHAN,False,12,2022,5,6,0,4,0,6.406483868020958,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3510-KR-S,kurta,S,Shipped,1,457.0,PATHANAMTHITTA,KERALA,False,139,2022,5,6,0,4,0,6.126869184114185,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3803-KR-S,kurta,S,Shipped,1,458.0,BHILAI,CHHATTISGARH,False,55,2022,5,6,0,4,0,6.129050210060545,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3634-KR-M,kurta,M,Shipped,1,511.0,MURBAD,MAHARASHTRA,False,70,2022,5,6,0,4,0,6.238324625039508,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3865-TP-M,Top,M,Shipped,1,498.0,Sonipat,HARYANA,False,18,2022,5,6,0,4,0,6.212606095751519,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0418-TP-S,Top,S,Shipped,1,704.0,KARNAL,HARYANA,False,7,2022,5,6,0,4,0,6.558197802812269,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET335-KR-NP-XXXL,Set,3XL,Shipped,1,725.0,mangalam,TAMIL NADU,False,16,2022,5,6,0,4,0,6.587550014824796,Other,70164
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,JNE2205-KR-467-A-M,kurta,M,Unshipped,1,356.0,GHAZIABAD,UTTAR PRADESH,False,18,2022,5,6,0,4,0,5.877735781779639,GHAZIABAD,1301
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0338-DR-XXXL,Western Dress,3XL,Shipped,1,845.0,KOLKATA,WEST BENGAL,False,29,2022,5,6,0,4,0,6.740519359606223,KOLKATA,2337
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3461-KR-L,kurta,L,Shipped,1,387.0,ERNAKULAM,KERALA,False,100,2022,5,6,0,4,0,5.961005339623274,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3697-KR-L,kurta,L,Shipped,1,486.0,ERNAKULAM,KERALA,False,84,2022,5,6,0,4,0,6.18826412308259,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET383-KR-NP-M,Set,M,Shipped,1,581.0,Bardhaman,WEST BENGAL,False,41,2022,5,6,0,4,0,6.366470447731438,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0340-TP-L,Top,L,Shipped,1,603.0,BENGALURU,KARNATAKA,False,52,2022,5,6,0,4,0,6.403574197934815,BENGALURU,10666
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3823-KR-S,kurta,S,Shipped,1,484.0,GURUGRAM,HARYANA,False,8,2022,5,6,0,4,0,6.184148890937483,GURUGRAM,1847
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3782-KR-S,kurta,S,Shipped,1,511.0,GURUGRAM,HARYANA,False,6,2022,5,6,0,4,0,6.238324625039508,GURUGRAM,1847
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET363-KR-NP-M,Set,M,Shipped,1,1115.0,THAIKATTUSSERY,KERALA,False,38,2022,5,6,0,4,0,7.017506142941256,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET397-KR-NP-S,Set,S,Shipped,1,969.0,NEW DELHI,DELHI,False,118,2022,5,6,0,4,0,6.877296071497429,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0236-SKD-S,Set,S,Shipped,1,921.0,BADDI,HIMACHAL PRADESH,False,53,2022,5,6,0,4,0,6.826545223556594,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3068-KR-A-M,kurta,M,Shipped,1,696.0,Chennai,TAMIL NADU,False,15,2022,5,6,0,4,0,6.546785410760524,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0006-SET-L,Ethnic Dress,L,Shipped,1,845.0,ANANTAPUR,ANDHRA PRADESH,False,60,2022,5,6,0,4,0,6.740519359606223,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET383-KR-NP-XXXL,Set,3XL,Shipped,1,581.0,NEW DELHI,DELHI,False,24,2022,5,6,0,4,0,6.366470447731438,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0164-DR-XXL,Ethnic Dress,XXL,Shipped,1,362.0,Mysore,KARNATAKA,False,40,2022,5,6,0,4,0,5.8944028342648505,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3431-KR-M,kurta,M,Shipped,1,323.0,MUMBAI,MAHARASHTRA,False,20,2022,5,6,0,4,0,5.780743515792329,MUMBAI,5952
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3879-DR-XXXL,Western Dress,3XL,Shipped,1,641.0,SECUNDERABAD,TELANGANA,False,30,2022,5,6,0,4,0,6.464588303689961,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3373-KR-S,kurta,S,Shipped,1,382.0,GHAZIABAD,UTTAR PRADESH,False,94,2022,5,6,0,4,0,5.948034989180646,GHAZIABAD,1301
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3838-KR-L,kurta,L,Shipped,1,387.0,HYDERABAD,TELANGANA,False,55,2022,5,6,0,4,0,5.961005339623274,HYDERABAD,7744
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3578-KR-XXL,kurta,XXL,Shipped,1,594.0,HYDERABAD,TELANGANA,False,3,2022,5,6,0,4,0,6.38856140554563,HYDERABAD,7744
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET349-KR-NP-XXXL,Set,3XL,Shipped,1,1083.0,MUMBAI,MAHARASHTRA,False,42,2022,5,6,0,4,0,6.988413181999592,MUMBAI,5952
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,JNE3800-KR-M,Western Dress,M,Unknown,0,690.48,Kochi,KERALA,False,154,2022,5,6,0,4,0,6.538834228054586,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE2270-KR-487-A-XS,kurta,XS,Shipped,1,529.0,SALEM,TAMIL NADU,False,12,2022,5,6,0,4,0,6.272877006546167,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3659-TP-N-XXL,Top,XXL,Shipped,1,463.0,THANE,MAHARASHTRA,False,51,2022,5,6,0,4,0,6.139884552226255,THANE,1670
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0301-TP-XXL,Top,XXL,Shipped,1,487.0,THANE,MAHARASHTRA,False,115,2022,5,6,0,4,0,6.1903154058531475,THANE,1670
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3463-KR-M,kurta,M,Shipped,1,540.0,Thiruvananthapuram,KERALA,False,69,2022,5,6,0,4,0,6.293419278846481,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0119-TP-XL,Top,XL,Shipped,1,540.0,Bangalore,KARNATAKA,False,163,2022,5,6,0,4,0,6.293419278846481,Other,70164
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,SET377-KR-NP-XXL,Set,XXL,Unknown,0,986.67,PUNE,MAHARASHTRA,False,36,2022,5,6,0,4,0,6.895348633857574,PUNE,3749
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET389-KR-NP-XS,Set,XS,Shipped,1,629.0,MUMBAI,MAHARASHTRA,False,15,2022,5,6,0,4,0,6.4457198193855785,MUMBAI,5952
2022-05-06,Cancelled,Amazon,Amazon.in,Expedited,SET363-KR-NP-M,Set,M,Unshipped,1,1115.0,THAIKATTUSSERY,KERALA,False,38,2022,5,6,0,4,0,7.017506142941256,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET291-KR-PP-XXL,Set,XXL,Shipped,1,569.0,RANCHI,JHARKHAND,False,85,2022,5,6,0,4,0,6.345636360828596,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET194-KR-NP-M,Set,M,Shipped,1,649.0,NAVI MUMBAI,MAHARASHTRA,False,27,2022,5,6,0,4,0,6.476972362889683,NAVI MUMBAI,1254
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET355-KR-PP-L,Set,L,Shipped,1,1192.0,BARASAT,WEST BENGAL,False,14,2022,5,6,0,4,0,7.084226422097916,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET282-KR-PP-M,Set,M,Shipped,1,1033.0,BARASAT,WEST BENGAL,False,56,2022,5,6,0,4,0,6.9411900550683745,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET383-KR-NP-M,Set,M,Shipped,1,581.0,Dahod,Gujarat,False,41,2022,5,6,0,4,0,6.366470447731438,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET405-KR-NP-XXXL,Set,3XL,Shipped,1,725.0,NEW DELHI,DELHI,False,20,2022,5,6,0,4,0,6.587550014824796,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET330-KR-PP-S,Set,S,Shipped,1,543.0,RUDRAPUR,UTTARAKHAND,False,25,2022,5,6,0,4,0,6.298949246855942,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-XXL,Set,XXL,Shipped,1,1115.0,JALANDHAR,PUNJAB,False,85,2022,5,6,0,4,0,7.017506142941256,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET184-KR-PP-XS,Set,XS,Shipped,1,563.0,SIROHI,RAJASTHAN,False,51,2022,5,6,0,4,0,6.335054251498059,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3634-KR-L,kurta,L,Shipped,1,511.0,NEW DELHI,DELHI,False,73,2022,5,6,0,4,0,6.238324625039508,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0335-DR-L,Western Dress,L,Shipped,1,930.0,GONDAL,Gujarat,False,143,2022,5,6,0,4,0,6.836259277277067,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET233-KR-PP-M,Set,M,Shipped,1,529.0,GUWAHATI,ASSAM,False,36,2022,5,6,0,4,0,6.272877006546167,Other,70164
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET377-KR-NP-XXL,Set,XXL,Shipped,1,1036.0,NEW DELHI,DELHI,False,36,2022,5,6,0,4,0,6.9440872082295275,NEW DELHI,5628
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET389-KR-NP-L,Set,L,Shipped,1,629.0,NEW DELHI,DELHI,False,45,2022,5,6,0,4,0,6.4457198193855785,NEW DELHI,5628
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3761-KR-XXL,kurta,XXL,Shipped,1,292.0,BIKANER,RAJASTHAN,False,53,2022,5,6,0,4,0,5.680172609017068,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3401-KR-XXL,kurta,XXL,Shipped,1,292.0,BIKANER,RAJASTHAN,False,13,2022,5,6,0,4,0,5.680172609017068,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,BL109-S,Blouse,S,Shipped,1,487.0,CHENNAI,TAMIL NADU,False,1,2022,5,6,0,4,0,6.1903154058531475,CHENNAI,5226
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3465-KR-XS,kurta,XS,Shipped,1,492.0,Chennai,TAMIL NADU,False,49,2022,5,6,0,4,0,6.20050917404269,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0398-DR-XXL,Western Dress,XXL,Shipped,1,832.0,GHAZIABAD,UTTAR PRADESH,False,12,2022,5,6,0,4,0,6.725033642166843,GHAZIABAD,1301
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-L,Western Dress,L,Shipped,1,725.0,PUNE,MAHARASHTRA,False,713,2022,5,6,0,4,0,6.587550014824796,PUNE,3749
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0342-TP-XS,Top,XS,Shipped,1,625.0,MUMBAI,MAHARASHTRA,False,17,2022,5,6,0,4,0,6.439350371100098,MUMBAI,5952
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0295-DR-S,Western Dress,S,Shipped,1,859.0,KANPUR,UTTAR PRADESH,False,13,2022,5,6,0,4,0,6.756932389247553,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0113-TP-XL,Top,XL,Shipped,1,540.0,KOLKATA,WEST BENGAL,False,37,2022,5,6,0,4,0,6.293419278846481,KOLKATA,2337
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0283-SET-M,Set,M,Shipped,1,1008.0,bhubaneswar,ODISHA,False,32,2022,5,6,0,4,0,6.9167150203536085,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,JNE3691-TU-M,Top,M,Shipped,1,649.0,THANE,MAHARASHTRA,False,32,2022,5,6,0,4,0,6.476972362889683,THANE,1670
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0198-TP-M,Top,M,Shipped,1,588.0,THANE,MAHARASHTRA,False,35,2022,5,6,0,4,0,6.3784261836515865,THANE,1670
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,NW037-TP-SR-M,Set,M,Shipped,1,437.0,AMETHI SULTANPUR DISTRICT,UTTAR PRADESH,False,14,2022,5,6,0,4,0,6.082218910376446,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET374-KR-NP-M,Set,M,Shipped,1,626.0,bhubaneswar,ODISHA,False,114,2022,5,6,0,4,0,6.440946540632921,Other,70164
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,JNE3721-KR-XXL,kurta,XXL,Unknown,0,278.1,AHMEDABAD,Gujarat,False,106,2022,5,6,0,4,0,5.6315701405422764,AHMEDABAD,1220
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,JNE3703-KR-XXL,kurta,XXL,Unknown,0,278.1,AHMEDABAD,Gujarat,False,52,2022,5,6,0,4,0,5.6315701405422764,AHMEDABAD,1220
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341-DR-XXL,Western Dress,XXL,Shipped,1,842.0,MUMBAI,MAHARASHTRA,False,199,2022,5,6,0,4,0,6.736966958001855,MUMBAI,5952
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-S,Set,S,Shipped,1,1115.0,GURUGRAM,HARYANA,False,63,2022,5,6,0,4,0,7.017506142941256,GURUGRAM,1847
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET220-KR-PP-XL,Set,XL,Shipped,1,1127.0,BENGALURU,KARNATAKA,False,24,2022,5,6,0,4,0,7.028201432058005,BENGALURU,10666
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET376-KR-NP-L,Set,L,Shipped,1,543.0,BENGALURU,KARNATAKA,False,13,2022,5,6,0,4,0,6.298949246855942,BENGALURU,10666
2022-05-06,Cancelled,Merchant,Amazon.in,Standard,J0124-TP-M,Top,M,Unknown,0,526.67,SAGRI,UTTAR PRADESH,False,10,2022,5,6,0,4,0,6.268471088312343,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,SET268-KR-NP-L,Set,L,Shipped,1,788.0,BENGALURU,KARNATAKA,False,333,2022,5,6,0,4,0,6.670766320845874,BENGALURU,10666
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3618-KR-L,kurta,L,Shipped,1,375.0,BENGALURU,KARNATAKA,False,105,2022,5,6,0,4,0,5.929589143389895,BENGALURU,10666
2022-05-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET233-KR-PP-XXL,Set,XXL,Shipped,1,529.0,ANJAR,Gujarat,False,47,2022,5,6,0,4,0,6.272877006546167,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0343-DR-XXXL,Western Dress,3XL,Shipped,1,832.0,PANCHGANI,MAHARASHTRA,False,79,2022,5,6,0,4,0,6.725033642166843,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0192-TP-XL,Top,XL,Shipped,1,301.0,BHUBANESWAR,ODISHA,False,4,2022,5,6,0,4,0,5.71042701737487,Other,70164
2022-05-06,Shipped,Amazon,Amazon.in,Expedited,J0113-TP-XXL,Top,XXL,Shipped,1,540.0,MUMBAI,MAHARASHTRA,False,38,2022,5,6,0,4,0,6.293419278846481,MUMBAI,5952
